,date,state,positive,negative,death,totalTestResults,hospitalized
3426,20201210,FL,1076547.0,6655188.0,19851.0,13490464.0,58226.0
3431,20201210,ID,116203.0,398288.0,1103.0,495738.0,4605.0
3433,20201210,IN,404935.0,1964246.0,6603.0,4762893.0,29743.0
3434,20201210,KS,179803.0,696249.0,1941.0,876052.0,5654.0
3437,20201210,MA,274781.0,3315387.0,11209.0,9278419.0,14823.0
3438,20201210,MD,225855.0,2284351.0,5012.0,4855955.0,22833.0
3439,20201210,ME,14861.0,946699.0,246.0,961560.0,834.0
3441,20201210,MN,367218.0,2350622.0,4198.0,4592108.0,19029.0
3443,20201210,MP,113.0,17206.0,2.0,17319.0,4.0
3444,20201210,MS,172955.0,1026300.0,4083.0,1199255.0,7703.0
3445,20201210,MT,70892.0,631633.0,781.0,702525.0,3003.0
3447,20201210,ND,86707.0,276030.0,1109.0,1149006.0,2984.0
3448,20201210,NE,143924.0,639773.0,1294.0,1505293.0,4699.0
3449,20201210,NH,28273.0,431795.0,584.0,888929.0,852.0
3450,20201210,NJ,423533.0,6151149.0,17608.0,6574682.0,43259.0
3451,20201210,NM,114731.0,1577945.0,1846.0,1692676.0,7636.0
3455,20201210,OK,225453.0,2072168.0,1980.0,2297621.0,13782.0
3459,20201210,RI,69247.0,498957.0,1498.0,1694802.0,5288.0
3460,20201210,SC,241686.0,2372550.0,4627.0,2614236.0,12618.0
3461,20201210,SD,88727.0,257473.0,1177.0,346200.0,5025.0
3462,20201210,TN,428973.0,4412941.0,5240.0,4841914.0,12952.0
3464,20201210,UT,225946.0,1202027.0,1016.0,1976803.0,9187.0
3469,20201210,WI,456889.0,2224578.0,4209.0,4745656.0,18875.0
3471,20201210,WY,38223.0,148662.0,299.0,437060.0,929.0
3473,20201209,AL,280187.0,1441625.0,3985.0,1673164.0,27618.0
3474,20201209,AR,176652.0,1647665.0,2786.0,1800034.0,9675.0
3476,20201209,AZ,382601.0,2050231.0,7081.0,4091817.0,28880.0
3478,20201209,CO,272346.0,1638560.0,3639.0,3591797.0,15520.0
3479,20201209,CT,140548.0,3463307.0,5285.0,3603855.0,12257.0
3482,20201209,FL,1065476.0,6606421.0,19716.0,13363431.0,57957.0
3487,20201209,ID,113905.0,396722.0,1074.0,492265.0,4539.0
3489,20201209,IN,398417.0,1954437.0,6506.0,4706966.0,29412.0
3490,20201209,KS,179803.0,696249.0,1941.0,876052.0,5654.0
3493,20201209,MA,269412.0,3297033.0,11166.0,9181066.0,14397.0
3494,20201209,MD,222653.0,2267585.0,4962.0,4806845.0,22622.0
3495,20201209,ME,14454.0,936759.0,246.0,951213.0,819.0
3497,20201209,MN,363719.0,2340425.0,4109.0,4553805.0,18809.0
3499,20201209,MP,113.0,17206.0,2.0,17319.0,4.0
3500,20201209,MS,170672.0,1026300.0,4041.0,1196972.0,7703.0
3501,20201209,MT,70133.0,629335.0,771.0,699468.0,2963.0
3503,20201209,ND,86149.0,275209.0,1086.0,1140695.0,2984.0
3504,20201209,NE,142603.0,637870.0,1277.0,1491439.0,4664.0
3505,20201209,NH,27592.0,428266.0,570.0,880944.0,851.0
3506,20201209,NJ,417733.0,6107039.0,17542.0,6524772.0,43075.0
3507,20201209,NM,112950.0,1558310.0,1823.0,1671260.0,7597.0
3511,20201209,OK,222993.0,2055918.0,1945.0,2278911.0,13636.0
3515,20201209,RI,68299.0,497730.0,1484.0,1681329.0,5216.0
3516,20201209,SC,239444.0,2357337.0,4612.0,2596781.0,12527.0
3517,20201209,SD,88023.0,256449.0,1147.0,344472.0,4974.0
3518,20201209,TN,422962.0,4387276.0,5171.0,4810238.0,12862.0
3520,20201209,UT,222545.0,1195348.0,995.0,1959891.0,9105.0
3525,20201209,WI,452180.0,2216057.0,4142.0,4708409.0,18715.0
3527,20201209,WY,37885.0,147534.0,299.0,431433.0,920.0
3529,20201208,AL,276665.0,1435083.0,3942.0,1664090.0,27323.0
3530,20201208,AR,174325.0,1632886.0,2752.0,1783498.0,9577.0
3532,20201208,AZ,378157.0,2042903.0,6973.0,4065339.0,28525.0
3534,20201208,CO,268589.0,1630728.0,3372.0,3551451.0,14957.0
3535,20201208,CT,138258.0,3435277.0,5242.0,3573535.0,12257.0
3538,20201208,FL,1056065.0,6568361.0,19627.0,13265616.0,57647.0
3543,20201208,ID,111893.0,400958.0,1055.0,494914.0,4448.0
3545,20201208,IN,392663.0,1945645.0,6410.0,4656827.0,29029.0
3546,20201208,KS,174025.0,687299.0,1856.0,861324.0,5509.0
3549,20201208,MA,263447.0,3276717.0,11076.0,9072057.0,14397.0
3550,20201208,MD,219961.0,2254514.0,4916.0,4770832.0,22421.0
3551,20201208,ME,14049.0,928518.0,239.0,942567.0,803.0
3553,20201208,MN,359203.0,2328808.0,4027.0,4519051.0,18594.0
3555,20201208,MP,111.0,17010.0,2.0,17121.0,4.0
3556,20201208,MS,167926.0,1026300.0,4017.0,1194226.0,7703.0
3557,20201208,MT,69346.0,627532.0,763.0,696878.0,2909.0
3559,20201208,ND,85676.0,274937.0,1070.0,1136485.0,2896.0
3560,20201208,NE,141127.0,635366.0,1236.0,1474341.0,4619.0
3561,20201208,NH,26623.0,425585.0,566.0,873290.0,849.0
3562,20201208,NJ,412614.0,5972291.0,17426.0,6384905.0,42819.0
3563,20201208,NM,111202.0,1558310.0,1789.0,1669512.0,7523.0
3567,20201208,OK,220686.0,2038973.0,1922.0,2259659.0,13392.0
3571,20201208,RI,67067.0,493819.0,1470.0,1663288.0,5133.0
3572,20201208,SC,236954.0,2344374.0,4585.0,2581328.0,12446.0
3573,20201208,SD,87038.0,255385.0,1111.0,342423.0,4921.0
3574,20201208,TN,414749.0,4350462.0,5109.0,4765211.0,12777.0
3576,20201208,UT,219971.0,1189392.0,972.0,1944485.0,9003.0
3581,20201208,WI,448009.0,2207950.0,4054.0,4676749.0,18500.0
3583,20201208,WY,37475.0,147139.0,280.0,429164.0,911.0
3585,20201207,AL,272229.0,1425784.0,3892.0,1651573.0,27044.0
3586,20201207,AR,172042.0,1623898.0,2713.0,1773073.0,9445.0
3588,20201207,AZ,365843.0,2035704.0,6950.0,4065296.0,28273.0
3590,20201207,CO,264618.0,1620299.0,3358.0,3516003.0,14904.0
3591,20201207,CT,135844.0,3409577.0,5224.0,3545421.0,12257.0
3594,20201207,FL,1048264.0,6536189.0,19529.0,13175860.0,57340.0
3599,20201207,ID,110510.0,399711.0,1035.0,492725.0,4388.0
3601,20201207,IN,387278.0,1936691.0,6284.0,4614540.0,28643.0
3602,20201207,KS,174025.0,687299.0,1856.0,861324.0,5509.0
3605,20201207,MA,259325.0,3261771.0,11035.0,9013556.0,14397.0
3606,20201207,MD,217329.0,2240700.0,4865.0,4730432.0,22259.0
3607,20201207,ME,13775.0,922849.0,227.0,936624.0,781.0
3609,20201207,MN,356152.0,2321587.0,4005.0,4494494.0,18358.0
3611,20201207,MP,109.0,17010.0,2.0,17119.0,4.0
3612,20201207,MS,166194.0,1026300.0,3961.0,1192494.0,7703.0
3613,20201207,MT,68591.0,624172.0,742.0,692763.0,2875.0
3615,20201207,ND,85094.0,274937.0,1028.0,1136485.0,2896.0
3616,20201207,NE,139834.0,633837.0,1205.0,1464841.0,4562.0
3617,20201207,NH,25816.0,423314.0,566.0,867283.0,849.0
3618,20201207,NJ,406295.0,5918797.0,17336.0,6325092.0,42560.0
3619,20201207,NM,109947.0,1550328.0,1756.0,1660275.0,7407.0
3623,20201207,OK,218389.0,2008829.0,1911.0,2227218.0,13373.0
3627,20201207,RI,65818.0,491142.0,1448.0,1651621.0,5039.0
3628,20201207,SC,234652.0,2320214.0,4579.0,2554866.0,12415.0
3629,20201207,SD,86500.0,254695.0,1110.0,341195.0,4872.0
3630,20201207,TN,408730.0,4324922.0,5009.0,4733652.0,12638.0
3632,20201207,UT,217638.0,1185465.0,949.0,1933554.0,8896.0
3637,20201207,WI,443389.0,2202473.0,3973.0,4651055.0,18286.0
3639,20201207,WY,36985.0,146266.0,280.0,425916.0,901.0
3641,20201206,AL,269877.0,1421126.0,3889.0,1645041.0,26331.0
3642,20201206,AR,170924.0,1614979.0,2660.0,1763150.0,9401.0
3644,20201206,AZ,364276.0,2018813.0,6950.0,4061215.0,28248.0
3646,20201206,CO,260581.0,1608829.0,3356.0,3478160.0,14868.0
3647,20201206,CT,127715.0,3294383.0,5146.0,3422098.0,12257.0
3650,20201206,FL,1040727.0,6505237.0,19423.0,13083521.0,57185.0
3655,20201206,ID,109705.0,398027.0,1032.0,490387.0,4372.0
3657,20201206,IN,381617.0,1928262.0,6242.0,4577211.0,28367.0
3658,20201206,KS,168295.0,676891.0,1786.0,845186.0,5417.0
3661,20201206,MA,256844.0,3250728.0,11004.0,8970252.0,14397.0
3662,20201206,MD,215027.0,2225595.0,4846.0,4685476.0,22095.0
3663,20201206,ME,13348.0,900832.0,227.0,914180.0,768.0
3665,20201206,MN,350862.0,2301135.0,3984.0,4431677.0,18233.0
3667,20201206,MP,106.0,17010.0,2.0,17116.0,4.0
3668,20201206,MS,164931.0,982395.0,3961.0,1147326.0,7486.0
3669,20201206,MT,67875.0,620339.0,736.0,688214.0,2836.0
3671,20201206,ND,84707.0,274492.0,1019.0,1132025.0,2880.0
3672,20201206,NE,138568.0,631739.0,1194.0,1456368.0,4547.0
3673,20201206,NH,24771.0,420936.0,564.0,861473.0,849.0
3674,20201206,NJ,402158.0,5918797.0,17321.0,6320955.0,42456.0
3675,20201206,NM,108088.0,1539888.0,1749.0,1647976.0,7321.0
3679,20201206,OK,216486.0,2008829.0,1896.0,2225315.0,13119.0
3683,20201206,RI,64974.0,488973.0,1437.0,1643765.0,5039.0
3684,20201206,SC,232099.0,2296092.0,4566.0,2528191.0,12380.0
3685,20201206,SD,85991.0,254004.0,1110.0,339995.0,4835.0
3686,20201206,TN,400594.0,4289928.0,4943.0,4690522.0,12593.0
3688,20201206,UT,215407.0,1180321.0,939.0,1922236.0,8822.0
3693,20201206,WI,441067.0,2196722.0,3952.0,4623227.0,18216.0
3695,20201206,WY,36317.0,144576.0,257.0,417627.0,852.0
3697,20201205,AL,267589.0,1415357.0,3877.0,1637161.0,26331.0
3698,20201205,AR,169382.0,1601735.0,2620.0,1748446.0,9380.0
3700,20201205,AZ,358900.0,2003152.0,6925.0,4045775.0,28006.0
3702,20201205,CO,257347.0,1574219.0,3357.0,3442114.0,14844.0
3703,20201205,CT,127715.0,3294383.0,5146.0,3422098.0,12257.0
3706,20201205,FL,1032552.0,6464040.0,19327.0,12986939.0,57040.0
3711,20201205,ID,108366.0,396217.0,1032.0,487460.0,4342.0
3713,20201205,IN,375019.0,1917159.0,6207.0,4525760.0,28016.0
3714,20201205,KS,168295.0,676891.0,1786.0,845186.0,5417.0
3717,20201205,MA,252017.0,3230907.0,10953.0,8880813.0,14397.0
3718,20201205,MD,212384.0,2210796.0,4820.0,4637128.0,21912.0
3719,20201205,ME,13127.0,900832.0,227.0,913959.0,760.0
3721,20201205,MN,345281.0,2281378.0,3920.0,4370635.0,18059.0
3723,20201205,MP,106.0,17010.0,2.0,17116.0,4.0
3724,20201205,MS,163458.0,982395.0,3949.0,1145853.0,7486.0
3725,20201205,MT,67069.0,615514.0,734.0,682583.0,2815.0
3727,20201205,ND,84219.0,274014.0,1013.0,1125121.0,2868.0
3728,20201205,NE,136325.0,625554.0,1186.0,1435777.0,4506.0
3729,20201205,NH,24138.0,418132.0,559.0,854085.0,847.0
3730,20201205,NJ,395526.0,5918797.0,17306.0,6314323.0,42361.0
3731,20201205,NM,106856.0,1528061.0,1738.0,1634917.0,7267.0
3735,20201205,OK,213245.0,2008829.0,1874.0,2222074.0,13128.0
3739,20201205,RI,63944.0,486060.0,1429.0,1629991.0,4984.0
3740,20201205,SC,229235.0,2274686.0,4517.0,2503921.0,12305.0
3741,20201205,SD,85304.0,253065.0,1091.0,338369.0,4793.0
3742,20201205,TN,397522.0,4277534.0,4905.0,4675056.0,12558.0
3744,20201205,UT,212844.0,1173871.0,939.0,1907788.0,8765.0
3749,20201205,WI,437918.0,2188949.0,3934.0,4595523.0,18126.0
3751,20201205,WY,35941.0,144576.0,257.0,417627.0,843.0
3753,20201204,AL,264199.0,1407299.0,3831.0,1626368.0,26331.0
3754,20201204,AR,167137.0,1589776.0,2586.0,1734686.0,9329.0
3756,20201204,AZ,352101.0,1986277.0,6885.0,4012371.0,27738.0
3758,20201204,CO,252222.0,1574219.0,3338.0,3397074.0,14762.0
3759,20201204,CT,127715.0,3294383.0,5146.0,3422098.0,12257.0
3762,20201204,FL,1022354.0,6421830.0,19236.0,12857097.0,56809.0
3767,20201204,ID,106455.0,394453.0,1014.0,484192.0,4271.0
3769,20201204,IN,367329.0,1904853.0,6122.0,4464492.0,27672.0
3770,20201204,KS,168295.0,676891.0,1786.0,845186.0,5417.0
3773,20201204,MA,246398.0,3207957.0,10910.0,8774697.0,14397.0
3774,20201204,MD,209191.0,2194096.0,4790.0,4583228.0,21756.0
3775,20201204,ME,12844.0,900832.0,224.0,913676.0,751.0
3777,20201204,MN,338973.0,2269217.0,3845.0,4322340.0,17828.0
3779,20201204,MP,106.0,17010.0,2.0,17116.0,4.0
3780,20201204,MS,161516.0,982395.0,3916.0,1143911.0,7486.0
3781,20201204,MT,66436.0,608826.0,727.0,675262.0,2810.0
3783,20201204,ND,83604.0,273247.0,995.0,1116803.0,2842.0
3784,20201204,NE,134710.0,623122.0,1159.0,1421703.0,4479.0
3785,20201204,NH,23690.0,414706.0,552.0,845200.0,844.0
3786,20201204,NJ,389478.0,5825837.0,17255.0,6215315.0,42163.0
3787,20201204,NM,104935.0,1515448.0,1706.0,1620383.0,7184.0
3791,20201204,OK,208875.0,1982769.0,1860.0,2191644.0,12949.0
3795,20201204,RI,62137.0,482922.0,1413.0,1608848.0,4843.0
3796,20201204,SC,226013.0,2248886.0,4496.0,2474899.0,12223.0
3797,20201204,SD,84398.0,252114.0,1064.0,336512.0,4748.0
3798,20201204,TN,392608.0,4258736.0,4876.0,4651344.0,12488.0
3800,20201204,UT,209170.0,1165332.0,925.0,1887656.0,8652.0
3805,20201204,WI,432207.0,2180320.0,3842.0,4556566.0,17943.0
3807,20201204,WY,35737.0,144576.0,257.0,412285.0,838.0
3809,20201203,AL,260359.0,1400010.0,3776.0,1615948.0,26062.0
3810,20201203,AR,164310.0,1576679.0,2555.0,1719401.0,9206.0
3812,20201203,AZ,346421.0,1969836.0,6821.0,3965378.0,27456.0
3814,20201203,CO,247209.0,1560856.0,3320.0,3343095.0,14579.0
3815,20201203,CT,126177.0,3267936.0,5111.0,3394113.0,12257.0
3818,20201203,FL,1012456.0,6376281.0,19112.0,12735220.0,56527.0
3823,20201203,ID,104734.0,392275.0,991.0,480700.0,4200.0
3825,20201203,IN,359430.0,1893434.0,6033.0,4402956.0,27236.0
3826,20201203,KS,162061.0,669121.0,1679.0,831182.0,5290.0
3829,20201203,MA,240907.0,3186939.0,10874.0,8677996.0,14397.0
3830,20201203,MD,205399.0,2177942.0,4764.0,4527316.0,21558.0
3831,20201203,ME,12554.0,889282.0,220.0,901836.0,740.0
3833,20201203,MN,333626.0,2250748.0,3784.0,4266980.0,17623.0
3835,20201203,MP,106.0,17010.0,2.0,17116.0,4.0
3836,20201203,MS,159036.0,982395.0,3879.0,1141431.0,7486.0
3837,20201203,MT,65122.0,603959.0,722.0,669081.0,2762.0
3839,20201203,ND,82713.0,272578.0,983.0,1106508.0,2813.0
3840,20201203,NE,132530.0,620451.0,1128.0,1406323.0,4425.0
3841,20201203,NH,22925.0,412462.0,544.0,838700.0,844.0
3842,20201203,NJ,383052.0,5825837.0,17209.0,6208889.0,41987.0
3843,20201203,NM,102862.0,1502052.0,1673.0,1604914.0,7078.0
3847,20201203,OK,204048.0,1957441.0,1836.0,2161489.0,12773.0
3851,20201203,RI,60722.0,480754.0,1400.0,1594007.0,4789.0
3852,20201203,SC,223063.0,2226037.0,4466.0,2449100.0,12126.0
3853,20201203,SD,83348.0,251349.0,1033.0,334697.0,4696.0
3854,20201203,TN,388252.0,4237409.0,4781.0,4625661.0,12410.0
3856,20201203,UT,206165.0,1155726.0,917.0,1866057.0,8548.0
3861,20201203,WI,426534.0,2169970.0,3773.0,4517462.0,17741.0
3863,20201203,WY,35078.0,143277.0,257.0,412285.0,823.0
3865,20201202,AL,256828.0,1390351.0,3711.0,1603523.0,25821.0
3866,20201202,AR,161521.0,1562561.0,2522.0,1703266.0,9110.0
3868,20201202,AZ,340979.0,1957887.0,6739.0,3914647.0,26312.0
3870,20201202,CO,241172.0,1548678.0,3193.0,3288900.0,14363.0
3871,20201202,CT,121426.0,3206014.0,5091.0,3327440.0,12257.0
3874,20201202,FL,1001800.0,6336387.0,19012.0,12615881.0,56269.0
3879,20201202,ID,103305.0,389829.0,960.0,477248.0,4135.0
3881,20201202,IN,350970.0,1881132.0,5973.0,4342486.0,26854.0
3882,20201202,KS,162061.0,669121.0,1679.0,831182.0,5290.0
3885,20201202,MA,234232.0,3161191.0,10824.0,8566262.0,14139.0
3886,20201202,MD,203355.0,2168003.0,4715.0,4496011.0,21395.0
3887,20201202,ME,12208.0,880133.0,218.0,892341.0,725.0
3889,20201202,MN,327477.0,2236442.0,3692.0,4218617.0,17378.0
3891,20201202,MP,106.0,17010.0,2.0,17116.0,4.0
3892,20201202,MS,156868.0,982395.0,3851.0,1139263.0,7486.0
3893,20201202,MT,64340.0,599241.0,713.0,663581.0,2733.0
3895,20201202,ND,81696.0,271517.0,972.0,1096339.0,2791.0
3896,20201202,NE,130194.0,618172.0,1080.0,1386201.0,4380.0
3897,20201202,NH,22332.0,409696.0,537.0,831649.0,842.0
3898,20201202,NJ,377496.0,5787381.0,17145.0,6164877.0,41745.0
3899,20201202,NM,100963.0,1491259.0,1629.0,1592222.0,7019.0
3903,20201202,OK,202341.0,1940738.0,1812.0,2143079.0,12578.0
3907,20201202,RI,59005.0,477901.0,1391.0,1574531.0,4732.0
3908,20201202,SC,220835.0,2212066.0,4444.0,2432901.0,12023.0
3909,20201202,SD,82203.0,250337.0,995.0,332540.0,4626.0
3910,20201202,TN,384285.0,4221104.0,4688.0,4605389.0,12310.0
3912,20201202,UT,202220.0,1149122.0,906.0,1848316.0,8423.0
3917,20201202,WI,420930.0,2162616.0,3703.0,4479199.0,17569.0
3919,20201202,WY,34507.0,141466.0,230.0,408325.0,809.0
3921,20201201,AL,252900.0,1383805.0,3638.0,1593842.0,25610.0
3922,20201201,AR,159309.0,1552255.0,2512.0,1691453.0,9021.0
3924,20201201,AZ,337139.0,1945076.0,6687.0,3860609.0,26072.0
3926,20201201,CO,237310.0,1541144.0,3109.0,3255541.0,14116.0
3927,20201201,CT,118754.0,3167456.0,5040.0,3286210.0,12257.0
3930,20201201,FL,991910.0,6295909.0,18916.0,12517482.0,55892.0
3935,20201201,ID,101698.0,388405.0,929.0,474676.0,4049.0
3937,20201201,IN,344373.0,1872885.0,5864.0,4295987.0,26424.0
3938,20201201,KS,157446.0,665438.0,1560.0,822884.0,5105.0
3941,20201201,MA,229205.0,3142496.0,10778.0,8460417.0,14139.0
3942,20201201,MD,201135.0,2156576.0,4673.0,4460445.0,21206.0
3943,20201201,ME,11976.0,869733.0,214.0,881709.0,709.0
3945,20201201,MN,322312.0,2223615.0,3615.0,4179928.0,17111.0
3947,20201201,MP,106.0,17010.0,2.0,17116.0,4.0
3948,20201201,MS,154411.0,982395.0,3836.0,1136806.0,7486.0
3949,20201201,MT,63205.0,597690.0,698.0,660895.0,2680.0
3951,20201201,ND,81145.0,271183.0,960.0,1091144.0,2751.0
3952,20201201,NE,128407.0,616317.0,1018.0,1370335.0,4316.0
3953,20201201,NH,21766.0,406441.0,528.0,825100.0,841.0
3954,20201201,NJ,372341.0,5749192.0,17083.0,6121533.0,41305.0
3955,20201201,NM,99419.0,1480340.0,1589.0,1579759.0,6898.0
3959,20201201,OK,199482.0,1923468.0,1758.0,2122950.0,12293.0
3960,20201201,OR,75431.0,968686.0,912.0,1979780.0,4343.0
3963,20201201,RI,57906.0,475807.0,1380.0,1561914.0,4670.0
3964,20201201,SC,218912.0,2198114.0,4404.0,2417026.0,11910.0
3965,20201201,SD,80912.0,249621.0,948.0,330533.0,4572.0
3966,20201201,TN,380186.0,4202047.0,4638.0,4582233.0,12209.0
3968,20201201,UT,198216.0,1144247.0,890.0,1835594.0,8279.0
3973,20201201,WI,416365.0,2156410.0,3611.0,4453101.0,17372.0
3975,20201201,WY,33805.0,141466.0,230.0,419587.0,793.0
3977,20201130,AL,249524.0,1376324.0,3578.0,1584347.0,25338.0
3978,20201130,AR,157359.0,1545401.0,2502.0,1683457.0,8937.0
3980,20201130,AZ,326817.0,1936949.0,6639.0,3803094.0,25786.0
3982,20201130,CO,232905.0,1531344.0,3037.0,3218851.0,13488.0
3983,20201130,CT,117295.0,3144159.0,5020.0,3261454.0,12257.0
3986,20201130,FL,983370.0,6256432.0,18834.0,12427765.0,55554.0
3991,20201130,ID,100484.0,387606.0,920.0,473037.0,3978.0
3993,20201130,IN,338977.0,1865604.0,5723.0,4259964.0,26018.0
3994,20201130,KS,157446.0,665438.0,1560.0,822884.0,5105.0
3997,20201130,MA,226132.0,3127214.0,10748.0,8400584.0,14139.0
3998,20201130,MD,198370.0,2146539.0,4641.0,4429749.0,21051.0
3999,20201130,ME,11757.0,864042.0,194.0,875799.0,699.0
4001,20201130,MN,318763.0,2217580.0,3593.0,4156622.0,16791.0
4003,20201130,MP,106.0,16747.0,2.0,16853.0,4.0
4004,20201130,MS,153270.0,982395.0,3807.0,1135665.0,7486.0
4005,20201130,MT,62198.0,593823.0,681.0,656021.0,2622.0
4007,20201130,ND,80679.0,270965.0,933.0,1088089.0,2708.0
4008,20201130,NE,126466.0,613901.0,989.0,1354171.0,4277.0
4009,20201130,NH,20994.0,404208.0,526.0,817159.0,839.0
4010,20201130,NJ,366898.0,5749192.0,16993.0,6116090.0,41213.0
4011,20201130,NM,97095.0,1461196.0,1568.0,1558291.0,6782.0
4015,20201130,OK,197745.0,1873468.0,1743.0,2071213.0,12258.0
4016,20201130,OR,74120.0,968686.0,905.0,1967397.0,4343.0
4019,20201130,RI,56723.0,473161.0,1373.0,1550160.0,4582.0
4020,20201130,SC,217487.0,2181976.0,4381.0,2399463.0,11877.0
4021,20201130,SD,80464.0,248388.0,946.0,328852.0,4502.0
4022,20201130,TN,374493.0,4170943.0,4602.0,4545436.0,12096.0
4024,20201130,UT,195706.0,1139688.0,871.0,1824046.0,8135.0
4029,20201130,WI,411730.0,2149996.0,3494.0,4426030.0,17095.0
4031,20201130,WY,33305.0,141466.0,215.0,419587.0,784.0
4033,20201129,AL,247229.0,1373770.0,3577.0,1579713.0,24670.0
4034,20201129,AR,156247.0,1538738.0,2470.0,1675828.0,8843.0
4036,20201129,AZ,325995.0,1920319.0,6634.0,3780594.0,25568.0
4038,20201129,CO,228772.0,1519306.0,3003.0,3175126.0,13428.0
4039,20201129,CT,112581.0,3042036.0,4961.0,3154617.0,12257.0
4042,20201129,FL,976944.0,6227391.0,18736.0,12356348.0,55393.0
4047,20201129,ID,99660.0,386407.0,913.0,471144.0,3948.0
4049,20201129,IN,333312.0,1855616.0,5685.0,4222028.0,25632.0
4050,20201129,KS,153021.0,659403.0,1529.0,812424.0,5018.0
4053,20201129,MA,224964.0,3120723.0,10722.0,8371390.0,14139.0
4054,20201129,MD,196447.0,2136392.0,4625.0,4402399.0,20877.0
4055,20201129,ME,11508.0,830063.0,191.0,841571.0,692.0
4057,20201129,MN,312969.0,2206087.0,3578.0,4116741.0,16643.0
4059,20201129,MP,104.0,16747.0,2.0,16851.0,4.0
4060,20201129,MS,151785.0,947272.0,3806.0,1099057.0,7294.0
4061,20201129,MT,61801.0,588422.0,671.0,650223.0,2569.0
4063,20201129,ND,80084.0,270281.0,921.0,1081000.0,2667.0
4064,20201129,NE,125323.0,612529.0,989.0,1348226.0,4246.0
4065,20201129,NH,20480.0,402210.0,526.0,810663.0,839.0
4066,20201129,NJ,363083.0,5613309.0,16978.0,5976392.0,41213.0
4067,20201129,NM,95417.0,1451754.0,1540.0,1547171.0,6680.0
4071,20201129,OK,195545.0,1873468.0,1736.0,2069013.0,12221.0
4072,20201129,OR,72506.0,960644.0,896.0,1954429.0,4343.0
4075,20201129,RI,56072.0,471086.0,1365.0,1543046.0,4582.0
4076,20201129,SC,216129.0,2170458.0,4353.0,2386587.0,11857.0
4077,20201129,SD,79900.0,247844.0,943.0,327744.0,4468.0
4078,20201129,TN,366518.0,4122933.0,4554.0,4489451.0,12040.0
4080,20201129,UT,193809.0,1136775.0,868.0,1817032.0,8076.0
4085,20201129,WI,409054.0,2143790.0,3487.0,4398150.0,16999.0
4087,20201129,WY,32489.0,138904.0,215.0,393376.0,762.0
4089,20201128,AL,244993.0,1369792.0,3572.0,1573902.0,24670.0
4090,20201128,AR,155026.0,1529514.0,2449.0,1665585.0,8819.0
4092,20201128,AZ,322774.0,1905019.0,6624.0,3757165.0,25348.0
4094,20201128,CO,225283.0,1510259.0,2983.0,3143227.0,13369.0
4095,20201128,CT,112581.0,3042036.0,4961.0,3154617.0,12257.0
4098,20201128,FL,969813.0,6197289.0,18677.0,12271258.0,55277.0
4103,20201128,ID,98500.0,385159.0,909.0,468895.0,3878.0
4105,20201128,IN,329008.0,1845743.0,5663.0,4183401.0,25329.0
4106,20201128,KS,153021.0,659403.0,1529.0,812424.0,5018.0
4109,20201128,MA,222469.0,3104965.0,10676.0,8322705.0,14139.0
4110,20201128,MD,194448.0,2123122.0,4602.0,4363150.0,20713.0
4111,20201128,ME,11288.0,830063.0,191.0,841351.0,689.0
4113,20201128,MN,304023.0,2170530.0,3521.0,4027255.0,16423.0
4115,20201128,MP,104.0,16747.0,2.0,16851.0,4.0
4116,20201128,MS,149940.0,947272.0,3779.0,1097212.0,7294.0
4117,20201128,MT,60845.0,584548.0,669.0,645393.0,2569.0
4119,20201128,ND,79359.0,269446.0,921.0,1072080.0,2649.0
